gene_ID_robin,gene_ID_ncbi,module_identity,GCN,start,end
Beaba1|3215,BBA_03215,brown,beau,32528,33016
Beaba1|3218,BBA_03218,brown,beau,37994,42322
Beaba1|3222,BBA_03222,brown,beau,50977,51753
Beaba1|3223,BBA_03223,brown,beau,55210,57201
Beaba1|3224,BBA_03224,brown,beau,57895,59785
Beaba1|3225,BBA_03225,brown,beau,61312,63772
Beaba1|3226,BBA_03226,brown,beau,64105,65526
Beaba1|3227,BBA_03227,brown,beau,65956,66489
Beaba1|3229,BBA_03229,brown,beau,70470,71117
Beaba1|3233,BBA_03233,brown,beau,80464,81717
Beaba1|3235,BBA_03235,brown,beau,83190,84986
Beaba1|3242,BBA_03242,brown,beau,103266,105393
Beaba1|3243,BBA_03243,brown,beau,106423,108212
Beaba1|3244,BBA_03244,brown,beau,112149,112718
Beaba1|3251,BBA_03251,brown,beau,125281,127878
Beaba1|3253,BBA_03253,brown,beau,129982,130962
Beaba1|3254,BBA_03254,brown,beau,131748,132587
Beaba1|3260,BBA_03260,brown,beau,144167,147631
Beaba1|3261,BBA_03261,brown,beau,148636,150063
Beaba1|3267,BBA_03267,brown,beau,170275,171867
Beaba1|3269,BBA_03269,brown,beau,177207,180433
Beaba1|3273,BBA_03273,brown,beau,196146,197771
Beaba1|3274,BBA_03274,brown,beau,198754,199412
Beaba1|3275,BBA_03275,brown,beau,200752,202519
Beaba1|3276,BBA_03276,brown,beau,202864,204250
Beaba1|3280,BBA_03280,brown,beau,214562,215575
Beaba1|3285,BBA_03285,brown,beau,225329,226652
Beaba1|3287,BBA_03287,brown,beau,228190,232650
Beaba1|3288,BBA_03288,brown,beau,233550,234925
Beaba1|3292,BBA_03292,brown,beau,245223,246440
Beaba1|3293,BBA_03293,brown,beau,247884,248579
Beaba1|3294,BBA_03294,brown,beau,248857,250457
Beaba1|3297,BBA_03297,brown,beau,254540,256045
Beaba1|3298,BBA_03298,brown,beau,256971,257731
Beaba1|3301,BBA_03301,brown,beau,263963,264888
Beaba1|3303,BBA_03303,brown,beau,267368,268962
Beaba1|3304,BBA_03304,brown,beau,269680,271335
Beaba1|3307,BBA_03307,brown,beau,276875,279202
Beaba1|3308,BBA_03308,brown,beau,280689,281768
Beaba1|3311,BBA_03311,brown,beau,289252,290555
Beaba1|3312,BBA_03312,brown,beau,291245,293439
Beaba1|3314,BBA_03314,brown,beau,309327,310985
Beaba1|3315,BBA_03315,brown,beau,312102,316810
Beaba1|3319,BBA_03319,brown,beau,326165,327522
Beaba1|3321,BBA_03321,brown,beau,333037,334675
Beaba1|3323,BBA_03323,brown,beau,338056,339280
Beaba1|3324,BBA_03324,brown,beau,340590,341729
Beaba1|3326,BBA_03326,brown,beau,344145,345713
Beaba1|3328,BBA_03328,brown,beau,347655,349391
Beaba1|3330,BBA_03330,brown,beau,351578,352918
Beaba1|3333,BBA_03333,brown,beau,357710,358500
Beaba1|3334,BBA_03334,brown,beau,360663,362186
Beaba1|3335,BBA_03335,brown,beau,362951,363779
Beaba1|3337,BBA_03337,brown,beau,367705,368410
Beaba1|3338,BBA_03338,brown,beau,368776,369240
Beaba1|3340,BBA_03340,brown,beau,372863,374305
Beaba1|3342,BBA_03342,brown,beau,382431,384066
Beaba1|3343,BBA_03343,brown,beau,384899,385399
Beaba1|3346,BBA_03346,brown,beau,393800,394300
Beaba1|3347,BBA_03347,brown,beau,396371,400101
Beaba1|3355,BBA_03355,brown,beau,416014,417662
Beaba1|3358,BBA_03358,brown,beau,421664,424702
Beaba1|3359,BBA_03359,brown,beau,426271,427836
Beaba1|3364,BBA_03364,brown,beau,435117,437075
Beaba1|3366,BBA_03366,brown,beau,442117,443792
Beaba1|3369,BBA_03369,brown,beau,454798,456906
Beaba1|3370,BBA_03370,brown,beau,461437,463831
Beaba1|3371,BBA_03371,brown,beau,465387,466510
Beaba1|3373,BBA_03373,brown,beau,474545,477985
Beaba1|3374,BBA_03374,brown,beau,478459,480247
Beaba1|3375,BBA_03375,brown,beau,481121,484174
Beaba1|3379,BBA_03379,brown,beau,494992,496956
Beaba1|3381,BBA_03381,brown,beau,499534,500679
Beaba1|3386,BBA_03386,brown,beau,508408,510134
Beaba1|3387,BBA_03387,brown,beau,511405,515277
Beaba1|3390,BBA_03390,brown,beau,524352,527722
Beaba1|3391,BBA_03391,brown,beau,528826,530070
Beaba1|3396,BBA_03396,brown,beau,578280,581900
Beaba1|3399,BBA_03399,brown,beau,588392,589986
Beaba1|3403,BBA_03403,brown,beau,596465,597042
Beaba1|3405,BBA_03405,brown,beau,600077,602352
Beaba1|3407,BBA_03407,brown,beau,605627,608227
Beaba1|3408,BBA_03408,brown,beau,609689,613092
Beaba1|3412,BBA_03412,brown,beau,627409,628684
Beaba1|3416,BBA_03416,brown,beau,638065,638343
Beaba1|3417,BBA_03417,brown,beau,639627,640865
Beaba1|3424,BBA_03424,brown,beau,654443,656671
Beaba1|3426,BBA_03426,brown,beau,663672,665501
Beaba1|3427,BBA_03427,brown,beau,665757,667310
Beaba1|3436,BBA_03436,brown,beau,688324,688838
Beaba1|3437,BBA_03437,brown,beau,689340,690695
Beaba1|3438,BBA_03438,brown,beau,692093,695839
Beaba1|3439,BBA_03439,brown,beau,698681,699352
Beaba1|3440,BBA_03440,brown,beau,704217,704705
Beaba1|3441,BBA_03441,brown,beau,705896,708169
Beaba1|3442,BBA_03442,brown,beau,710136,714795
Beaba1|3445,BBA_03445,brown,beau,727078,727838
Beaba1|3446,BBA_03446,brown,beau,729806,731292
Beaba1|3447,BBA_03447,brown,beau,731620,732333
Beaba1|3452,BBA_03452,brown,beau,745837,749057
Beaba1|3464,BBA_03464,brown,beau,777366,779367
Beaba1|3467,BBA_03467,brown,beau,784893,787110
Beaba1|3473,BBA_03473,brown,beau,801887,802456
Beaba1|3479,BBA_03479,brown,beau,813017,814531
Beaba1|3482,BBA_03482,brown,beau,819105,822923
Beaba1|3485,BBA_03485,brown,beau,828719,829888
Beaba1|3490,BBA_03490,brown,beau,838163,839806
Beaba1|3493,BBA_03493,brown,beau,845502,846386
Beaba1|3494,BBA_03494,brown,beau,846563,847345
Beaba1|3499,BBA_03499,brown,beau,855909,859546
Beaba1|3500,BBA_03500,brown,beau,860729,865103
Beaba1|3503,BBA_03503,brown,beau,870268,871767
Beaba1|3504,BBA_03504,brown,beau,872551,874354
Beaba1|3506,BBA_03506,brown,beau,877783,879264
Beaba1|3507,BBA_03507,brown,beau,879383,880876
Beaba1|3509,BBA_03509,brown,beau,882913,884324
Beaba1|3510,BBA_03510,brown,beau,884800,887112
Beaba1|3512,BBA_03512,brown,beau,888760,890847
Beaba1|3513,BBA_03513,brown,beau,891874,894897
Beaba1|3514,BBA_03514,brown,beau,895483,897285
Beaba1|3517,BBA_03517,brown,beau,902238,905126
Beaba1|3518,BBA_03518,brown,beau,905376,907217
Beaba1|3519,BBA_03519,brown,beau,909077,912306
Beaba1|3524,BBA_03524,brown,beau,923317,924399
Beaba1|3528,BBA_03528,brown,beau,928711,931638
Beaba1|3531,BBA_03531,brown,beau,938285,943326
Beaba1|3532,BBA_03532,brown,beau,944153,947266
Beaba1|3533,BBA_03533,brown,beau,947283,949332
Beaba1|3536,BBA_03536,brown,beau,955653,958249
Beaba1|3540,BBA_03540,brown,beau,965088,969174
Beaba1|3542,BBA_03542,brown,beau,973290,975121
Beaba1|3546,BBA_03546,brown,beau,981824,983160
Beaba1|3547,BBA_03547,brown,beau,983491,984063
Beaba1|3553,BBA_03553,brown,beau,1000844,1003832
Beaba1|3554,BBA_03554,brown,beau,1006167,1008289
Beaba1|3558,BBA_03558,brown,beau,1020752,1026010
Beaba1|3559,BBA_03559,brown,beau,1026434,1029523
Beaba1|3560,BBA_03560,brown,beau,1030100,1034392
Beaba1|3561,BBA_03561,brown,beau,1038013,1039197
Beaba1|3562,BBA_03562,brown,beau,1040267,1040770
Beaba1|3563,BBA_03563,brown,beau,1046177,1049830
Beaba1|3564,BBA_03564,brown,beau,1050813,1052265
Beaba1|3579,BBA_03579,brown,beau,1107866,1109395
Beaba1|3582,BBA_03582,brown,beau,1114278,1115766
Beaba1|3583,BBA_03583,brown,beau,1117505,1119138
Beaba1|3584,BBA_03584,brown,beau,1119452,1123613
Beaba1|3585,BBA_03585,brown,beau,1124656,1126292
Beaba1|3586,BBA_03586,brown,beau,1126507,1128833
Beaba1|3590,BBA_03590,brown,beau,1140993,1143868
Beaba1|3597,BBA_03597,brown,beau,1164341,1166937
Beaba1|3598,BBA_03598,brown,beau,1170369,1175816
Beaba1|3601,BBA_03601,brown,beau,1179739,1180988
Beaba1|3603,BBA_03603,brown,beau,1184034,1185163
Beaba1|3606,BBA_03606,brown,beau,1196360,1197531
Beaba1|3607,BBA_03607,brown,beau,1198608,1200019
Beaba1|3613,BBA_03613,brown,beau,1211991,1213468
Beaba1|3618,BBA_03618,brown,beau,1230339,1232779
Beaba1|3622,BBA_03622,brown,beau,1246228,1248374
Beaba1|3638,BBA_03638,brown,beau,25439,27395
Beaba1|3642,BBA_03642,brown,beau,39927,41261
Beaba1|3643,BBA_03643,brown,beau,41747,43066
Beaba1|3644,BBA_03644,brown,beau,43846,44955
Beaba1|3650,BBA_03650,brown,beau,54372,56202
Beaba1|3653,BBA_03653,brown,beau,67638,68993
Beaba1|3654,BBA_03654,brown,beau,69995,70906
Beaba1|3659,BBA_03659,brown,beau,80209,81290
Beaba1|3661,BBA_03661,brown,beau,84574,85768
Beaba1|3667,BBA_03667,brown,beau,105176,106045
Beaba1|3669,BBA_03669,brown,beau,110045,111581
Beaba1|3671,BBA_03671,brown,beau,115213,127028
Beaba1|3672,BBA_03672,brown,beau,127717,130000
Beaba1|3673,BBA_03673,brown,beau,130019,132156
Beaba1|3675,BBA_03675,brown,beau,135336,136424
Beaba1|3677,BBA_03677,brown,beau,139204,140428
Beaba1|3678,BBA_03678,brown,beau,143757,144452
Beaba1|3681,BBA_03681,brown,beau,152941,154007
Beaba1|3684,BBA_03684,brown,beau,159802,161676
Beaba1|3688,BBA_03688,brown,beau,170796,171369
Beaba1|3689,BBA_03689,brown,beau,172937,176691
Beaba1|3694,BBA_03694,brown,beau,183485,184458
Beaba1|3698,BBA_03698,brown,beau,192486,193921
Beaba1|3699,BBA_03699,brown,beau,197375,199416
Beaba1|3703,BBA_03703,brown,beau,203598,205970
Beaba1|3704,BBA_03704,brown,beau,208078,208773
Beaba1|3713,BBA_03713,brown,beau,233789,234292
Beaba1|3714,BBA_03714,brown,beau,235767,237526
Beaba1|3715,BBA_03715,brown,beau,237928,239172
Beaba1|3718,BBA_03718,brown,beau,247251,251344
Beaba1|3719,BBA_03719,brown,beau,252680,253879
Beaba1|3725,BBA_03725,brown,beau,265244,265726
Beaba1|3726,BBA_03726,brown,beau,266735,267379
Beaba1|3727,BBA_03727,brown,beau,269896,271605
Beaba1|3730,BBA_03730,brown,beau,279091,281151
Beaba1|3731,BBA_03731,brown,beau,281185,282273
Beaba1|3734,BBA_03734,brown,beau,287952,288961
Beaba1|3737,BBA_03737,brown,beau,294040,296247
Beaba1|3738,BBA_03738,brown,beau,302744,304192
Beaba1|3739,BBA_03739,brown,beau,306908,307309
Beaba1|3741,BBA_03741,brown,beau,312936,314666
Beaba1|3742,BBA_03742,brown,beau,315685,316722
Beaba1|3744,BBA_03744,brown,beau,324485,327663
Beaba1|3745,BBA_03745,brown,beau,328686,332425
Beaba1|3746,BBA_03746,brown,beau,336215,337992
Beaba1|3747,BBA_03747,brown,beau,339656,341584
Beaba1|3750,BBA_03750,brown,beau,344967,347636
Beaba1|3751,BBA_03751,brown,beau,348083,349415
Beaba1|3754,BBA_03754,brown,beau,365887,369662
Beaba1|3758,BBA_03758,brown,beau,382818,384497
Beaba1|3762,BBA_03762,brown,beau,406627,407550
Beaba1|3763,BBA_03763,brown,beau,411772,414307
Beaba1|3764,BBA_03764,brown,beau,414728,416667
Beaba1|3765,BBA_03765,brown,beau,416955,417463
Beaba1|3766,BBA_03766,brown,beau,418061,422350
Beaba1|3769,BBA_03769,brown,beau,427100,429030
Beaba1|3770,BBA_03770,brown,beau,429547,430788
Beaba1|3772,BBA_03772,brown,beau,438965,440885
Beaba1|3773,BBA_03773,brown,beau,441325,443478
Beaba1|3777,BBA_03777,brown,beau,453700,455238
Beaba1|3780,BBA_03780,brown,beau,461806,463488
Beaba1|3784,BBA_03784,brown,beau,470538,471455
Beaba1|3786,BBA_03786,brown,beau,473463,475689
Beaba1|3791,BBA_03791,brown,beau,489549,490385
Beaba1|3792,BBA_03792,brown,beau,499383,503083
Beaba1|3796,BBA_03796,brown,beau,515745,517121
Beaba1|3801,BBA_03801,brown,beau,527766,529004
Beaba1|3804,BBA_03804,brown,beau,537156,538380
Beaba1|3812,BBA_03812,brown,beau,570023,570652
Beaba1|3814,BBA_03814,brown,beau,577087,578034
Beaba1|3819,BBA_03819,brown,beau,588379,589329
Beaba1|3822,BBA_03822,brown,beau,597891,600383
Beaba1|3834,BBA_03834,brown,beau,639147,640574
Beaba1|3837,BBA_03837,brown,beau,645354,646460
Beaba1|3838,BBA_03838,brown,beau,647075,648677
Beaba1|3839,BBA_03839,brown,beau,648847,650521
Beaba1|3840,BBA_03840,brown,beau,653085,653477
Beaba1|3845,BBA_03845,brown,beau,663141,665032
Beaba1|3850,BBA_03850,brown,beau,673669,676634
Beaba1|3851,BBA_03851,brown,beau,679864,680277
Beaba1|3854,BBA_03854,brown,beau,688577,693234
Beaba1|3857,BBA_03857,brown,beau,703939,705877
Beaba1|3858,BBA_03858,brown,beau,706279,708345
Beaba1|3860,BBA_03860,brown,beau,709878,711970
Beaba1|3862,BBA_03862,brown,beau,714053,716044
Beaba1|3863,BBA_03863,brown,beau,718166,721970
Beaba1|3865,BBA_03865,brown,beau,723275,725961
Beaba1|3866,BBA_03866,brown,beau,727106,730006
Beaba1|3868,BBA_03868,brown,beau,732965,736448
Beaba1|3869,BBA_03869,brown,beau,738269,738778
Beaba1|3876,BBA_03876,brown,beau,754949,756930
Beaba1|3879,BBA_03879,brown,beau,768370,770747
Beaba1|3881,BBA_03881,brown,beau,775300,776195
Beaba1|3882,BBA_03882,brown,beau,778219,780886
Beaba1|3883,BBA_03883,brown,beau,787462,789142
Beaba1|3884,BBA_03884,brown,beau,789888,791698
Beaba1|3885,BBA_03885,brown,beau,798010,798617
Beaba1|3886,BBA_03886,brown,beau,802342,803289
Beaba1|3887,BBA_03887,brown,beau,803790,804606
Beaba1|3889,BBA_03889,brown,beau,808914,812026
Beaba1|3890,BBA_03890,brown,beau,812778,813424
Beaba1|3897,BBA_03897,brown,beau,864670,867386
Beaba1|3898,BBA_03898,brown,beau,868363,868785
Beaba1|3908,BBA_03908,brown,beau,893629,895637
Beaba1|3913,BBA_03913,brown,beau,909984,911278
Beaba1|3931,BBA_03931,brown,beau,964201,965001
Beaba1|3932,BBA_03932,brown,beau,965527,972974
Beaba1|3936,BBA_03936,brown,beau,980469,981301
Beaba1|3938,BBA_03938,brown,beau,983990,986619
Beaba1|3939,BBA_03939,brown,beau,990574,992320
Beaba1|3940,BBA_03940,brown,beau,992930,995727
Beaba1|3941,BBA_03941,brown,beau,996283,998232
Beaba1|3943,BBA_03943,brown,beau,1004911,1007422
Beaba1|3946,BBA_03946,brown,beau,1014226,1016563
Beaba1|3952,BBA_03952,brown,beau,1034956,1035650
Beaba1|3955,BBA_03955,brown,beau,1043545,1046289
Beaba1|3959,BBA_03959,brown,beau,1055679,1059347
Beaba1|3961,BBA_03961,brown,beau,1061297,1062955
Beaba1|3962,BBA_03962,brown,beau,1063943,1064554
Beaba1|3963,BBA_03963,brown,beau,1066503,1068227
Beaba1|3964,BBA_03964,brown,beau,1068453,1071344
Beaba1|3965,BBA_03965,brown,beau,1073069,1074456
Beaba1|3975,BBA_03975,brown,beau,1096363,1098871
Beaba1|3981,BBA_03981,brown,beau,1109543,1113915
Beaba1|3985,BBA_03985,brown,beau,1127433,1133611
Beaba1|3994,BBA_03994,brown,beau,1157254,1157646
Beaba1|4000,BBA_04000,brown,beau,15357,20988
Beaba1|4002,BBA_04002,brown,beau,24150,26789
Beaba1|4005,BBA_04005,brown,beau,32554,33651
Beaba1|4007,BBA_04007,brown,beau,40594,42579
Beaba1|4008,BBA_04008,brown,beau,43184,45158
Beaba1|4009,BBA_04009,brown,beau,45482,46066
Beaba1|4010,BBA_04010,brown,beau,46980,47477
Beaba1|4013,BBA_04013,brown,beau,58298,60625
Beaba1|4017,BBA_04017,brown,beau,68286,69414
Beaba1|4018,BBA_04018,brown,beau,70060,71673
Beaba1|4020,BBA_04020,brown,beau,79023,81657
Beaba1|4021,BBA_04021,brown,beau,81847,83399
Beaba1|4022,BBA_04022,brown,beau,83954,85241
Beaba1|4023,BBA_04023,brown,beau,85844,87550
Beaba1|4024,BBA_04024,brown,beau,88157,90793
Beaba1|4025,BBA_04025,brown,beau,91448,93683
Beaba1|4026,BBA_04026,brown,beau,93721,95364
Beaba1|4028,BBA_04028,brown,beau,99450,103319
Beaba1|4034,BBA_04034,brown,beau,128519,131618
Beaba1|4039,BBA_04039,brown,beau,145139,146551
Beaba1|4041,BBA_04041,brown,beau,151397,152624
Beaba1|4045,BBA_04045,brown,beau,158859,160335
Beaba1|4046,BBA_04046,brown,beau,160748,161647
Beaba1|4047,BBA_04047,brown,beau,165348,167266
Beaba1|4049,BBA_04049,brown,beau,171874,173000
Beaba1|4052,BBA_04052,brown,beau,176386,178090
Beaba1|4053,BBA_04053,brown,beau,180752,183426
Beaba1|4055,BBA_04055,brown,beau,186376,188181
Beaba1|4057,BBA_04057,brown,beau,190145,191994
Beaba1|4059,BBA_04059,brown,beau,195943,196686
Beaba1|4060,BBA_04060,brown,beau,197349,200102
Beaba1|4063,BBA_04063,brown,beau,208653,210079
Beaba1|4064,BBA_04064,brown,beau,210452,212298
Beaba1|4065,BBA_04065,brown,beau,212776,214755
Beaba1|4066,BBA_04066,brown,beau,216980,218833
Beaba1|4067,BBA_04067,brown,beau,219093,220035
Beaba1|4068,BBA_04068,brown,beau,221469,223307
Beaba1|4070,BBA_04070,brown,beau,226316,228768
Beaba1|4071,BBA_04071,brown,beau,236508,238054
Beaba1|4072,BBA_04072,brown,beau,239548,240878
Beaba1|4076,BBA_04076,brown,beau,249388,250232
Beaba1|4077,BBA_04077,brown,beau,251440,254429
Beaba1|4082,BBA_04082,brown,beau,263438,265121
Beaba1|4083,BBA_04083,brown,beau,266026,270144
Beaba1|4087,BBA_04087,brown,beau,276858,279063
Beaba1|4089,BBA_04089,brown,beau,280618,281840
Beaba1|4091,BBA_04091,brown,beau,284214,286285
Beaba1|4092,BBA_04092,brown,beau,286536,291435
Beaba1|4097,BBA_04097,brown,beau,301859,302783
Beaba1|4099,BBA_04099,brown,beau,305329,306381
Beaba1|4101,BBA_04101,brown,beau,317956,320827
Beaba1|4103,BBA_04103,brown,beau,331363,334778
Beaba1|4106,BBA_04106,brown,beau,339690,341522
Beaba1|4110,BBA_04110,brown,beau,346954,347295
Beaba1|4112,BBA_04112,brown,beau,348914,355151
Beaba1|4115,BBA_04115,brown,beau,361594,362388
Beaba1|4117,BBA_04117,brown,beau,371023,375538
Beaba1|4118,BBA_04118,brown,beau,376474,380058
Beaba1|4120,BBA_04120,brown,beau,386756,388509
Beaba1|4125,BBA_04125,brown,beau,399048,401076
Beaba1|4127,BBA_04127,brown,beau,403835,407431
Beaba1|4128,BBA_04128,brown,beau,409502,411610
Beaba1|4129,BBA_04129,brown,beau,412241,413538
Beaba1|4131,BBA_04131,brown,beau,417343,421863
Beaba1|4132,BBA_04132,brown,beau,423184,425423
Beaba1|4133,BBA_04133,brown,beau,426730,428314
Beaba1|4134,BBA_04134,brown,beau,430089,434598
Beaba1|4135,BBA_04135,brown,beau,436189,439887
Beaba1|4136,BBA_04136,brown,beau,443559,446368
Beaba1|4140,BBA_04140,brown,beau,456728,457853
Beaba1|4145,BBA_04145,brown,beau,466006,469287
Beaba1|4146,BBA_04146,brown,beau,469777,473846
Beaba1|4147,BBA_04147,brown,beau,478113,480107
Beaba1|4150,BBA_04150,brown,beau,493188,495527
Beaba1|4151,BBA_04151,brown,beau,495843,498680
Beaba1|4152,BBA_04152,brown,beau,499327,502227
Beaba1|4154,BBA_04154,brown,beau,504634,505506
Beaba1|4155,BBA_04155,brown,beau,507303,509135
Beaba1|4157,BBA_04157,brown,beau,512215,513713
Beaba1|4159,BBA_04159,brown,beau,516369,517693
Beaba1|4162,BBA_04162,brown,beau,522752,523837
Beaba1|4163,BBA_04163,brown,beau,526386,528943
Beaba1|4164,BBA_04164,brown,beau,529543,530568
Beaba1|4167,BBA_04167,brown,beau,541392,542885
Beaba1|4170,BBA_04170,brown,beau,547021,549231
Beaba1|4171,BBA_04171,brown,beau,550237,552956
Beaba1|4172,BBA_04172,brown,beau,557010,558076
Beaba1|4176,BBA_04176,brown,beau,573180,575084
Beaba1|4177,BBA_04177,brown,beau,576014,577059
Beaba1|4181,BBA_04181,brown,beau,582863,583940
Beaba1|4182,BBA_04182,brown,beau,585277,586812
Beaba1|4183,BBA_04183,brown,beau,587360,590661
Beaba1|4187,BBA_04187,brown,beau,598865,601026
Beaba1|4188,BBA_04188,brown,beau,601341,602530
Beaba1|4191,BBA_04191,brown,beau,607424,609952
Beaba1|4192,BBA_04192,brown,beau,610683,611264
Beaba1|4193,BBA_04193,brown,beau,611714,620623
Beaba1|4196,BBA_04196,brown,beau,627160,628914
Beaba1|4197,BBA_04197,brown,beau,630359,630982
Beaba1|4198,BBA_04198,brown,beau,632104,640079
Beaba1|4204,BBA_04204,brown,beau,653384,657841
Beaba1|4205,BBA_04205,brown,beau,658503,660282
Beaba1|4207,BBA_04207,brown,beau,668626,669351
Beaba1|4211,BBA_04211,brown,beau,676861,677952
Beaba1|4212,BBA_04212,brown,beau,678998,680036
Beaba1|4213,BBA_04213,brown,beau,681290,685283
Beaba1|4216,BBA_04216,brown,beau,699763,701664
Beaba1|4218,BBA_04218,brown,beau,704278,705642
Beaba1|4223,BBA_04223,brown,beau,713593,715868
Beaba1|4225,BBA_04225,brown,beau,719395,721112
Beaba1|4231,BBA_04231,brown,beau,733472,734134
Beaba1|4232,BBA_04232,brown,beau,734676,736575
Beaba1|4236,BBA_04236,brown,beau,749744,754176
Beaba1|4237,BBA_04237,brown,beau,756286,758304
Beaba1|4238,BBA_04238,brown,beau,759018,760443
Beaba1|4254,BBA_04254,brown,beau,813377,815066
Beaba1|4256,BBA_04256,brown,beau,819872,820570
Beaba1|4257,BBA_04257,brown,beau,821638,824826
Beaba1|4258,BBA_04258,brown,beau,825136,827552
Beaba1|4259,BBA_04259,brown,beau,827877,828628
Beaba1|4260,BBA_04260,brown,beau,829066,829853
Beaba1|4261,BBA_04261,brown,beau,831076,833305
Beaba1|4263,BBA_04263,brown,beau,837035,837490
Beaba1|4265,BBA_04265,brown,beau,840718,841623
Beaba1|4269,BBA_04269,brown,beau,849804,851504
Beaba1|4270,BBA_04270,brown,beau,856212,859761
Beaba1|4273,BBA_04273,brown,beau,865331,867044
Beaba1|4274,BBA_04274,brown,beau,868216,873322
Beaba1|4280,BBA_04280,brown,beau,892626,893580
Beaba1|4281,BBA_04281,brown,beau,894883,896740
Beaba1|4282,BBA_04282,brown,beau,897004,898044
Beaba1|4283,BBA_04283,brown,beau,898508,913270
Beaba1|4287,BBA_04287,brown,beau,917257,918792
Beaba1|4288,BBA_04288,brown,beau,919367,920152
Beaba1|4289,BBA_04289,brown,beau,922253,923860
Beaba1|4290,BBA_04290,brown,beau,924009,925505
Beaba1|4291,BBA_04291,brown,beau,926420,928509
Beaba1|4292,BBA_04292,brown,beau,930679,931727
Beaba1|4295,BBA_04295,brown,beau,936752,940541
Beaba1|4297,BBA_04297,brown,beau,949065,952979
Beaba1|4298,BBA_04298,brown,beau,953985,955114
Beaba1|4299,BBA_04299,brown,beau,956943,957731
Beaba1|4303,BBA_04303,brown,beau,964559,966303
Beaba1|4304,BBA_04304,brown,beau,971093,972387
Beaba1|4305,BBA_04305,brown,beau,973828,974940
Beaba1|4307,BBA_04307,brown,beau,985736,987496
Beaba1|4309,BBA_04309,brown,beau,993640,999134
Beaba1|4312,BBA_04312,brown,beau,1008466,1010706
Beaba1|4314,BBA_04314,brown,beau,1012078,1014503
Beaba1|4315,BBA_04315,brown,beau,1018002,1020294
Beaba1|4318,BBA_04318,brown,beau,1024890,1027577
Beaba1|4321,BBA_04321,brown,beau,1049171,1052712
Beaba1|4322,BBA_04322,brown,beau,1054734,1057958
Beaba1|4326,BBA_04326,brown,beau,1066689,1068479
Beaba1|4327,BBA_04327,brown,beau,1068977,1074859
Beaba1|4329,BBA_04329,brown,beau,1078935,1084757
Beaba1|4334,BBA_04334,brown,beau,1095575,1097327
Beaba1|4336,BBA_04336,brown,beau,1103421,1105666
Beaba1|4342,BBA_04342,brown,beau,1122388,1125111
Beaba1|4344,BBA_04344,brown,beau,1140895,1142107
Beaba1|4347,BBA_04347,brown,beau,1147725,1151147
Beaba1|4348,BBA_04348,brown,beau,2651,7601
Beaba1|4353,BBA_04353,brown,beau,15551,17724
Beaba1|4357,BBA_04357,brown,beau,26840,34723
Beaba1|4360,BBA_04360,brown,beau,43104,44864
Beaba1|4362,BBA_04362,brown,beau,48150,48477
Beaba1|4363,BBA_04363,brown,beau,51712,53073
Beaba1|4364,BBA_04364,brown,beau,53591,55473
Beaba1|4365,BBA_04365,brown,beau,55927,58157
Beaba1|4368,BBA_04368,brown,beau,61181,63321
Beaba1|4372,BBA_04372,brown,beau,70716,71603
Beaba1|4375,BBA_04375,brown,beau,84071,85438
Beaba1|4376,BBA_04376,brown,beau,87334,88972
Beaba1|4382,BBA_04382,brown,beau,102621,104177
Beaba1|4383,BBA_04383,brown,beau,104468,105355
Beaba1|4385,BBA_04385,brown,beau,107569,108862
Beaba1|4386,BBA_04386,brown,beau,112829,113392
Beaba1|4387,BBA_04387,brown,beau,115317,116277
Beaba1|4388,BBA_04388,brown,beau,117351,120848
Beaba1|4390,BBA_04390,brown,beau,125111,127381
Beaba1|4391,BBA_04391,brown,beau,128208,129002
Beaba1|4392,BBA_04392,brown,beau,129233,130609
Beaba1|4393,BBA_04393,brown,beau,133378,135680
Beaba1|4395,BBA_04395,brown,beau,138891,139771
Beaba1|4396,BBA_04396,brown,beau,140470,143700
Beaba1|4399,BBA_04399,brown,beau,150848,153706
Beaba1|4403,BBA_04403,brown,beau,165717,167696
Beaba1|4405,BBA_04405,brown,beau,170649,172133
Beaba1|4406,BBA_04406,brown,beau,172300,173547
Beaba1|4407,BBA_04407,brown,beau,175625,177946
Beaba1|4412,BBA_04412,brown,beau,189256,191796
Beaba1|4414,BBA_04414,brown,beau,198767,202017
Beaba1|4417,BBA_04417,brown,beau,208210,209084
Beaba1|4419,BBA_04419,brown,beau,214094,214627
Beaba1|4421,BBA_04421,brown,beau,219931,223627
Beaba1|4423,BBA_04423,brown,beau,225914,228161
Beaba1|4425,BBA_04425,brown,beau,231034,232503
Beaba1|4432,BBA_04432,brown,beau,246386,252869
Beaba1|4435,BBA_04435,brown,beau,265096,266088
Beaba1|4438,BBA_04438,brown,beau,271208,273365
Beaba1|4442,BBA_04442,brown,beau,284007,287019
Beaba1|4443,BBA_04443,brown,beau,299426,301901
Beaba1|4444,BBA_04444,brown,beau,309773,310546
Beaba1|4447,BBA_04447,brown,beau,317853,319534
Beaba1|4449,BBA_04449,brown,beau,323812,325485
Beaba1|4453,BBA_04453,brown,beau,342399,343940
Beaba1|4456,BBA_04456,brown,beau,351747,354463
Beaba1|4457,BBA_04457,brown,beau,357789,359189
Beaba1|4458,BBA_04458,brown,beau,359524,361500
Beaba1|4459,BBA_04459,brown,beau,362867,364576
Beaba1|4461,BBA_04461,brown,beau,366588,370000
